id,price,currency,qty
"000014743","13987","RUB","0"
"000014738","21827","RUB","0"
"000014740","22239","RUB","0"
"000019317","22239","RUB","0"
"000014742","24401","RUB","0"
"000019319","24401","RUB","0"
"000014744","32637","RUB","0"
"000014485","6186","RUB","0"
"000010104","6748","RUB","В наличии"
"000010105","7388","RUB","2"
"000010107","12584","RUB","9"
"000010109","15027","RUB","7"
"000014486","14433","RUB","1"
"000010103","15745","RUB","В наличии"
"000010106","17238","RUB","0"
"000010108","29363","RUB","9"
"000010110","35063","RUB","7"
"000009271","8977","RUB","0"
"000009270","10197","RUB","0"
"000009269","15420","RUB","0"
"000009268","20437","RUB","0"
"000009265","20884","RUB","0"
"000009264","23800","RUB","0"
"000009263","35963","RUB","0"
"000009262","47686","RUB","0"
"000014149","6748","RUB","0"
"000017951","6748","RUB","0"
"000014150","6961","RUB","0"
"000017952","6961","RUB","1"
"000014151","7465","RUB","0"
"000017953","7465","RUB","0"
"000014152","13185","RUB","0"
"000017954","13185","RUB","0"
"000014153","16811","RUB","0"
"000017955","16811","RUB","0"
"000014154","15745","RUB","0"
"000017956","15745","RUB","0"
"000014155","16242","RUB","0"
"000017957","16242","RUB","0"
"000014156","17419","RUB","0"
"000017958","17419","RUB","0"
"000014157","30765","RUB","0"
"000017959","30765","RUB","0"
"000014158","39225","RUB","0"
"000017960","39225","RUB","0"
"000014173","6845","RUB","0"
"000014109","7175","RUB","0"
"000014110","8008","RUB","В наличии"
"000014111","12759","RUB","1"
"000014112","15105","RUB","В наличии"
"000014113","15971","RUB","0"
"000014114","16740","RUB","0"
"000014115","18685","RUB","В наличии"
"000014116","29770","RUB","1"
"000014117","35244","RUB","В наличии"
"000000652","22645","RUB","1"
"000000658","27470","RUB","0"
"000000659","44153","RUB","0"
"000000653","16597","RUB","0"
"000000655","17490","RUB","0"
"000000656","28892","RUB","0"
"000002567","13085","RUB","3"
"000002311","13165","RUB","0"
"000002312","16193","RUB","0"
"000003247","44990","RUB","0"
"000005222","53295","RUB","0"
"000002576","67277","RUB","0"
"000002566","5123","RUB","0"
"000002322","6095","RUB","0"
"000002321","7011","RUB","1"
"000003248","24226","RUB","0"
"000001311","28325","RUB","1"
"000005221","28697","RUB","0"
"000002575","36226","RUB","0"
"000002556","13051","RUB","0"
"000002558","17147","RUB","0"
"000005248","39478","RUB","0"
"000002555","6210","RUB","0"
"000002557","6057","RUB","0"
"000005247","21258","RUB","0"
"000012745","11780","RUB","0"
"000012746","17669","RUB","0"
"000012757","12883","RUB","0"
"000013132","12876","RUB","0"
"000012758","19325","RUB","0"
"000013133","19333","RUB","0"
"000012803","12883","RUB","0"
"000012804","19325","RUB","0"
"000012755","15513","RUB","0"
"000008450","23401","RUB","0"
"000013161","23400","RUB","0"
"000008451","35100","RUB","0"
"000013162","35101","RUB","0"
"000012805","35100","RUB","0"
"000008452","26030","RUB","0"
"000013163","26029","RUB","0"
"000008987","26029","RUB","0"
"000008453","39044","RUB","0"
"000013164","39045","RUB","0"
"000012806","39045","RUB","0"
"000008454","44200","RUB","0"
"000008455","66885","RUB","1"
"000017028","66885","RUB","0"
"000008456","52322","RUB","0"
"000008457","78482","RUB","0"
"000008820","11760","RUB","0"
"000008821","17688","RUB","0"
"000016518","17688","RUB","0"
"000008822","12868","RUB","0"
"000008823","19341","RUB","0"
"000012756","23269","RUB","0"
"000008824","15211","RUB","0"
"000008825","23571","RUB","0"
"000016521","23400","RUB","0"
"000008528","25438","RUB","0"
"000008527","10912","RUB","0"
"000016519","40950","RUB","0"
"000008530","45551","RUB","0"
"000008531","19522","RUB","0"
"000017715","4751","RUB","0"
"000017716","4945","RUB","0"
"000017717","6418","RUB","0"
"000017718","9637","RUB","0"
"000017719","12158","RUB","0"
"000017720","11085","RUB","4"
"000017721","11537","RUB","0"
"000017722","14976","RUB","0"
"000017723","22486","RUB","0"
"000017724","28367","RUB","0"
"000008201","25630","RUB","0"
"000008695","26638","RUB","0"
"000008202","59820","RUB","0"
"000008696","62099","RUB","0"
"000010092","5798","RUB","0"
"000010094","6251","RUB","0"
"000010096","7730","RUB","0"
"000010098","12128","RUB","0"
"000010100","15619","RUB","0"
"000010093","13528","RUB","0"
"000010095","14587","RUB","0"
"000010097","18037","RUB","0"
"000010099","28297","RUB","0"
"000010101","36440","RUB","0"
"000010334","5267","RUB","0"
"000010336","5589","RUB","0"
"000010338","7198","RUB","0"
"000010340","11025","RUB","0"
"000010342","13705","RUB","0"
"000010335","12284","RUB","0"
"000010337","12948","RUB","0"
"000010339","16794","RUB","0"
"000010341","25719","RUB","0"
"000010343","31978","RUB","0"
"000014134","4460","RUB","0"
"000017228","4460","RUB","0"
"000014135","4732","RUB","0"
"000017229","4732","RUB","0"
"000014136","6128","RUB","0"
"000017230","6128","RUB","0"
"000014137","9114","RUB","0"
"000017231","9114","RUB","0"
"000014138","12061","RUB","0"
"000017232","12061","RUB","0"
"000014144","10406","RUB","0"
"000017238","10406","RUB","0"
"000014145","11040","RUB","0"
"000017239","11040","RUB","0"
"000014146","14297","RUB","0"
"000017240","14297","RUB","0"
"000014147","21264","RUB","0"
"000017241","21264","RUB","0"
"000014148","28141","RUB","0"
"000017242","28141","RUB","0"
"000014129","3917","RUB","0"
"000014130","4208","RUB","0"
"000014131","5177","RUB","0"
"000014132","7950","RUB","0"
"000014133","10354","RUB","0"
"000014139","9139","RUB","0"
"000014140","9818","RUB","0"
"000014141","12080","RUB","0"
"000014142","18550","RUB","0"
"000014143","24160","RUB","0"
"000008176","5179","RUB","0"
"000008177","5360","RUB","0"
"000008178","6848","RUB","0"
"000008179","10760","RUB","0"
"000008180","13456","RUB","0"
"000008183","12079","RUB","0"
"000008184","12479","RUB","0"
"000008185","15968","RUB","0"
"000008186","25111","RUB","0"
"000008187","31399","RUB","0"
"000010112","15706","RUB","0"
"000010114","26622","RUB","0"
"000010113","36647","RUB","0"
"000010115","62116","RUB","0"
"000010079","4286","RUB","0"
"000010081","4654","RUB","0"
"000010083","6128","RUB","0"
"000010085","9307","RUB","В наличии"
"000010087","12138","RUB","0"
"000014230","15648","RUB","3"
"000010080","9999","RUB","0"
"000010082","10859","RUB","0"
"000010084","14297","RUB","0"
"000010086","21717","RUB","В наличии"
"000010088","28322","RUB","0"
"000014231","36511","RUB","3"
"000014160","4092","RUB","0"
"000014162","4596","RUB","0"
"000014164","5856","RUB","0"
"000014166","8997","RUB","В наличии"
"000014168","11964","RUB","9"
"000014236","14814","RUB","3"
"000014161","9547","RUB","7"
"000014163","10723","RUB","0"
"000014165","13664","RUB","0"
"000014167","20993","RUB","В наличии"
"000014169","27915","RUB","8"
"000014237","34565","RUB","3"
"000002212","16085","RUB","0"
"000002245","9616","RUB","0"
"000002213","16319","RUB","0"
"000002246","11222","RUB","0"
"000002214","18349","RUB","0"
"000002247","13269","RUB","0"
"000002226","32051","RUB","0"
"000002248","17445","RUB","0"
"000002225","37941","RUB","0"
"000002249","18588","RUB","0"
"000008106","15124","RUB","0"
"000008107","19455","RUB","0"
"000009967","14257","RUB","0"
"000009966","9933","RUB","0"
"000009250","15639","RUB","0"
"000009249","10062","RUB","0"
"000009245","34552","RUB","0"
"000009246","27802","RUB","0"
"000014547","15900","RUB","В наличии"
"000014548","8532","RUB","В наличии"
"000014549","17063","RUB","0"
"000014550","9178","RUB","0"
"000014615","20359","RUB","1"
"000014616","10988","RUB","0"
"000014040","31153","RUB","0"
"000014039","16805","RUB","0"
"000009624","37099","RUB","3"
"000009623","19972","RUB","3"
"000014618","8777","RUB","0"
"000014619","13165","RUB","0"
"000014620","13094","RUB","0"
"000014621","19641","RUB","0"
"000013641","4751","RUB","0"
"000013643","5003","RUB","0"
"000013644","6515","RUB","0"
"000013645","9172","RUB","6"
"000013646","12390","RUB","5"
"000013647","11085","RUB","1"
"000013648","11673","RUB","0"
"000013649","15202","RUB","2"
"000013650","21400","RUB","6"
"000013651","28910","RUB","7"
"000014118","4945","RUB","0"
"000014119","5197","RUB","0"
"000014120","6767","RUB","0"
"000014121","9424","RUB","2"
"000014122","12584","RUB","2"
"000014123","11537","RUB","0"
"000014124","12125","RUB","0"
"000014125","15790","RUB","0"
"000014126","21988","RUB","2"
"000014127","29363","RUB","2"
"000003277","16105","RUB","0"
"000003278","16433","RUB","0"
"000003279","18077","RUB","10"
"000003280","22678","RUB","9"
"000003274","110099","RUB","0"
"000003275","126531","RUB","0"
"000003276","156110","RUB","0"
"000013503","11701","RUB","0"
"000013504","13804","RUB","0"
"000013505","14592","RUB","0"
"000013506","74276","RUB","0"
"000013507","86107","RUB","0"
"000013508","144607","RUB","0"
"000009240","33392","RUB","0"
"000009837","33392","RUB","1"
"000009286","33392","RUB","0"
"000009241","36086","RUB","0"
"000009354","36086","RUB","0"
"000009287","36086","RUB","0"
"000009279","38912","RUB","0"
"000009355","38912","RUB","0"
"000009838","38912","RUB","9"
"000009280","45617","RUB","0"
"000013185","45617","RUB","0"
"000009352","45617","RUB","0"
"000010041","45617","RUB","1"
"000009323","45617","RUB","0"
"000008689","31551","RUB","0"
"000009836","49167","RUB","0"
"000009351","49167","RUB","0"
"000009839","49167","RUB","0"
"000009350","294720","RUB","0"
"000009773","314755","RUB","0"
"000009314","343840","RUB","0"
"000009585","343840","RUB","0"
"000009760","389728","RUB","0"
"000008992","362700","RUB","0"
"000008719","85713","RUB","0"
"000015063","95009","RUB","2"
"000008720","99910","RUB","0"
"000015064","99910","RUB","0"
"000008721","113188","RUB","0"
"000015065","125385","RUB","2"
"000008722","135405","RUB","0"
"000015066","137019","RUB","0"
"000008723","149602","RUB","0"
"000015067","160933","RUB","1"
"000008922","159001","RUB","0"
"000015068","174505","RUB","0"
"000008724","179575","RUB","0"
"000015069","190663","RUB","2"
"000008690","252709","RUB","0"
"000014346","27146","RUB","1"
"000009100","32963","RUB","1"
"000009101","37487","RUB","0"
"000009857","16762","RUB","1"
"000008995","11832","RUB","1"
"000012807","7627","RUB","0"
"000009353","47957","RUB","0"
"000008816","10988","RUB","В наличии"
"000008815","10988","RUB","1"
"000009281","42657","RUB","5"
"000009282","44596","RUB","4"
"000008873","36086","RUB","0"
"000009840","38190","RUB","0"
"000009853","28396","RUB","0"
"000009073","29710","RUB","0"
"000009854","31617","RUB","0"
"000009074","38584","RUB","3"
"000009855","43119","RUB","0"
"000008811","18536","RUB","0"
"000008716","19917","RUB","0"
"000008717","20903","RUB","0"
"000008688","24255","RUB","5"
"000008718","26030","RUB","0"
"000010077","27738","RUB","0"
"000012843","31617","RUB","1"
"000009558","52352","RUB","0"
"000009598","56791","RUB","0"
"000008813","45242","RUB","0"
"000008814","47828","RUB","0"
"000009290","54291","RUB","0"
"000009012","57522","RUB","0"
"000009758","36840","RUB","0"
"000009759","40718","RUB","0"
"000015091","21975","RUB","0"
"000015092","23268","RUB","0"
"000015094","28438","RUB","1"
"000015095","31024","RUB","0"
"000015096","34255","RUB","0"
"000016607","75590","RUB","0"
"000015265","79534","RUB","0"
"000002174","125363","RUB","0"
"000006872","125363","RUB","1"
"000002175","135461","RUB","0"
"000002205","155778","RUB","0"
"000002271","73617","RUB","0"
"000002204","75111","RUB","0"
"000008938","17986","RUB","0"
"000016608","26950","RUB","2"
"000002262","45115","RUB","0"
"000014049","41356","RUB","0"
"000008939","18704","RUB","0"
"000016609","27936","RUB","2"
"000002263","48939","RUB","0"
"000014050","44861","RUB","0"
"000008940","21094","RUB","0"
"000016610","31880","RUB","1"
"000002264","50432","RUB","0"
"000014653","46230","RUB","2"
"000007505","30773","RUB","1"
"000008692","17389","RUB","0"
"000014654","15940","RUB","5"
"000002180","14406","RUB","0"
"000002481","43979","RUB","0"
"000002718","48429","RUB","0"
"000002176","14954","RUB","0"
"000002266","56826","RUB","1"
"000002482","46847","RUB","0"
"000002719","49767","RUB","0"
"000002177","15502","RUB","0"
"000003273","60710","RUB","1"
"000002586","56289","RUB","0"
"000003693","56768","RUB","0"
"000002178","17474","RUB","0"
"000002471","64534","RUB","0"
"000007180","17474","RUB","2"
"000004681","36909","RUB","1"
"000003213","25525","RUB","0"
"000007504","31371","RUB","2"
"000003313","26019","RUB","0"
"000002267","11963","RUB","0"
"000006673","26293","RUB","0"
"000019356","814","RUB","0"
"000019355","712","RUB","0"
"000019354","1628","RUB","0"
"000014513","62444","RUB","0"
"000014514","80191","RUB","0"
"000014515","83478","RUB","0"
"000014516","91365","RUB","0"
"000014517","117000","RUB","0"
"000014518","176815","RUB","0"
"000014519","190618","RUB","0"
"000014503","13147","RUB","0"
"000014507","27607","RUB","0"
"000014504","13476","RUB","0"
"000014508","28922","RUB","0"
"000014505","16433","RUB","0"
"000014509","30894","RUB","0"
"000014506","19720","RUB","0"
"000015194","8217","RUB","0"
"000005664","58611","RUB","0"
"000005665","64568","RUB","0"
"000002703","93763","RUB","0"
"000014765","13147","RUB","7"
"000014769","27607","RUB","1"
"000014766","13476","RUB","9"
"000014770","28922","RUB","0"
"000014767","16433","RUB","5"
"000014771","30894","RUB","0"
"000014768","19720","RUB","5"
"000015193","8217","RUB","3"
"000014775","62116","RUB","0"
"000014776","80191","RUB","2"
"000014777","83478","RUB","3"
"000014778","91365","RUB","1"
"000014779","117000","RUB","1"
"000014780","176815","RUB","1"
"000014781","190618","RUB","0"
"000002682","60341","RUB","0"
"000014557","60341","RUB","2"
"000010565","60341","RUB","4"
"000000162","87422","RUB","0"
"000014325","76774","RUB","0"
"000013197","76774","RUB","1"
"000013587","76774","RUB","4"
"000000163","89920","RUB","0"
"000014022","89920","RUB","0"
"000000164","96624","RUB","0"
"000009809","96624","RUB","0"
"000014758","150457","RUB","0"
"000015077","157030","RUB","0"
"000015078","179378","RUB","3"
"000015079","362108","RUB","0"
"000014745","410748","RUB","0"
"000000950","215603","RUB","0"
"000006193","27340","RUB","0"
"000006194","35379","RUB","0"
"000001341","49101","RUB","0"
"000008405","50405","RUB","0"
"000006155","50405","RUB","0"
"000001340","50405","RUB","0"
"000008406","61626","RUB","0"
"000006157","61626","RUB","0"
"000001339","83925","RUB","0"
"000006158","80746","RUB","0"
"000001338","91970","RUB","0"
"000001356","65468","RUB","0"
"000001357","57571","RUB","0"
"000006145","23826","RUB","0"
"000010576","23826","RUB","0"
"000006147","26901","RUB","0"
"000006149","42059","RUB","0"
"000006150","57571","RUB","0"
"000006152","59780","RUB","0"
"000015172","16158","RUB","0"
"000015173","6464","RUB","0"
"000015175","16158","RUB","0"
"000015174","2909","RUB","0"
"000001336","61130","RUB","0"
"000001335","75262","RUB","0"
"000001334","80112","RUB","0"
"000006160","30100","RUB","0"
"000006161","37811","RUB","0"
"000006162","52254","RUB","0"
"000006163","51372","RUB","0"
"000006164","61290","RUB","0"
"000001044","120813","RUB","0"
"000002715","153809","RUB","0"
"000001551","196008","RUB","2"
"000001728","192853","RUB","0"
"000000976","280471","RUB","0"
"000002688","160776","RUB","5"
"000002689","192853","RUB","0"
"000002690","242545","RUB","3"
"000002691","280471","RUB","0"
"000000943","416765","RUB","0"
"000000944","402269","RUB","0"
"000000945","889631","RUB","2"
"000002179","1957","RUB","0"
"000006146","52523","RUB","0"
"000010575","52523","RUB","0"
"000006148","71105","RUB","0"
"000001329","102682","RUB","0"
"000006156","102682","RUB","0"
"000001330","109273","RUB","2"
"000006151","109273","RUB","0"
"000006159","118351","RUB","0"
"000017001","228084","RUB","0"
"000014054","276001","RUB","0"
"000013471","291776","RUB","2"
"000013472","333186","RUB","2"
"000014794","533663","RUB","0"
"000013474","658551","RUB","0"
"000001545","167","RUB","0"
"000003972","4139","RUB","0"
"000003910","5631","RUB","0"
"000003973","5715","RUB","0"
"000004009","3131","RUB","0"
"000007436","2977","RUB","4"
"000007460","4188","RUB","0"
"000001549","3043","RUB","В наличии"
"000003963","4632","RUB","0"
"000003968","6848","RUB","0"
"000003967","7159","RUB","0"
"000003962","2945","RUB","0"
"000001547","2802","RUB","0"
"000003958","1289","RUB","0"
"000003960","1644","RUB","0"
"000003873","2391","RUB","0"
"000003957","4220","RUB","0"
"000003872","7224","RUB","0"
"000003971","8778","RUB","0"
"000001546","15029","RUB","0"
"000003977","19156","RUB","0"
"000003906","5897","RUB","0"
"000001542","6210","RUB","0"
"000003975","14679","RUB","0"
"000003907","12595","RUB","0"
"000003966","17636","RUB","0"
"000003956","10422","RUB","0"
"000003959","10502","RUB","0"
"000004012","10515","RUB","0"
"000004013","10426","RUB","0"
"000006154","11568","RUB","0"
"000001391","6574","RUB","0"
"000009674","11568","RUB","0"
"000006153","5355","RUB","0"
"000010577","5355","RUB","0"
"000001171","3679","RUB","0"
"000001016","11845","RUB","0"
"000000250","14888","RUB","3"
"000002678","1082","RUB","0"
"000001730","1298","RUB","0"
"000002679","5186","RUB","0"
"000002681","80163","RUB","0"
"000002680","93468","RUB","0"
"000000416","17079","RUB","0"
"000014890","8085","RUB","0"
"000000793","29151","RUB","0"
"000012853","1080","RUB","1"
"000004076","9748","RUB","0"
"000012851","37906","RUB","0"
"000009807","56230","RUB","2"
"000009142","62047","RUB","0"
"000009816","67217","RUB","0"
"000009098","59461","RUB","1"
"000010146","64632","RUB","0"
"000009645","80060","RUB","0"
"000013523","230735","RUB","0"
"000010582","199689","RUB","0"
"000015329","235259","RUB","0"
"000016941","57522","RUB","0"
"000016942","58815","RUB","1"
"000016943","61400","RUB","0"
"000013613","70398","RUB","0"
"000016944","75619","RUB","0"
"000010687","75327","RUB","0"
"000014487","85581","RUB","0"
"000016945","89192","RUB","0"
"000010245","99319","RUB","0"
"000016919","99533","RUB","0"
"000008551","41213","RUB","0"
"000008552","47918","RUB","0"
"000008553","58566","RUB","0"
"000008554","64810","RUB","0"
"000008555","77759","RUB","0"
"000009902","92549","RUB","0"
"000008556","92549","RUB","0"
"000008557","36875","RUB","2"
"000008643","40556","RUB","0"
"000008788","45288","RUB","0"
"000008558","51993","RUB","0"
"000008789","51993","RUB","0"
"000008559","66585","RUB","0"
"000008790","66585","RUB","0"
"000008920","77759","RUB","1"
"000009903","81572","RUB","0"
"000008561","92811","RUB","0"
"000009551","50413","RUB","0"
"000009125","53833","RUB","0"
"000016927","50413","RUB","0"
"000016937","52352","RUB","2"
"000009815","54951","RUB","0"
"000016921","57522","RUB","0"
"000009774","67703","RUB","0"
"000016938","71741","RUB","10"
"000009303","70069","RUB","1"
"000008560","78877","RUB","0"
"000016939","72388","RUB","0"
"000009302","88473","RUB","1"
"000016940","75619","RUB","В наличии"
"000009552","78219","RUB","0"
"000009755","79928","RUB","0"
"000008569","93534","RUB","0"
"000016928","76912","RUB","0"
"000009126","110296","RUB","1"
"000016947","105996","RUB","0"
"000009753","135726","RUB","1"
"000016922","113752","RUB","0"
"000009646","183554","RUB","0"
"000015145","139604","RUB","10"
"000009832","151049","RUB","0"
